,WMO,Date,Lat,Lon,Fp_L13,Fc_L13,Fd_L13,Ft_L13,Fp_N16,Fc_N16,Fd_N16,Ft_N16,Oxy_Sat,Oxy_Dev
0,3901667.0,2018-06-13 00:00:00,58.61520337742271,-51.91408400233013,,3.1013058545589557e-09,,,-5.152213572527431e-10,-4.579157259414109e-09,,,,
1,3901667.0,2018-06-13 06:00:00,58.6074840714684,-51.907141947655305,,3.0924921989470018e-09,,,-5.126388609792914e-10,-4.556681476136828e-09,,,,
2,3901667.0,2018-06-13 12:00:00,58.59976476551408,-51.90019989298049,,1.4534301193033033e-08,,,-3.5186725624447745e-09,-3.127961703339109e-08,,,,
3,3901667.0,2018-06-13 18:00:00,58.59204545955977,-51.893257838305665,,2.005272303951669e-08,,,-4.996335368864477e-09,-4.442010312065667e-08,,,,
4,3901667.0,2018-06-14 00:00:00,58.58432615360546,-51.88631578363084,,2.3503087068531427e-08,,,-5.906063175656747e-09,-5.25135596578884e-08,,,,
5,3901667.0,2018-06-14 06:00:00,58.57660684765114,-51.87937372895602,,1.9812693427721706e-08,,,-4.900212961181692e-09,-4.357462872859247e-08,,,,
6,3901667.0,2018-06-14 12:00:00,58.56888754169683,-51.872431674281195,,5.3353340457695974e-09,,,-1.0551900710916253e-09,-9.384146714126412e-09,,,,
7,3901667.0,2018-06-14 18:00:00,58.56116823574252,-51.86548961960637,,3.892795812651178e-09,,,-6.963370904701496e-10,-6.193397511005164e-09,,,,
8,3901667.0,2018-06-15 00:00:00,58.5534489297882,-51.858547564931555,,2.446210948541691e-09,,,-3.594158266793769e-10,-3.1970684813049927e-09,,,,
9,3901667.0,2018-06-15 06:00:00,58.54572962383389,-51.85160551025673,,1.211574044355492e-10,,,-0.0,-0.0,,,,
10,3901667.0,2018-06-15 12:00:00,58.53801031787958,-51.84466345558191,,4.241648214742302e-09,,,-7.805824547224342e-10,-6.944869700013312e-09,,,,
